retailerId,siqId
MONEY_ORDER,SIQ260300000001
81752201802,SIQ270100000001
81752201671,SIQ270100000001
81752201899,SIQ270100000001
81752201715,SIQ270100000001
81752201897,SIQ270100000001
81752201877,SIQ270100000001
81752201859,SIQ270100000001
81752202014,SIQ270100000001
81752201818,SIQ270100000001
81752201852,SIQ270100000001
81752201745,SIQ270100000001
81752201823,SIQ270100000001
81752201784,SIQ270100000001
81752202013,SIQ270100000001
81752201736,SIQ270100000001
81752201869,SIQ270100000001
81752202011,SIQ270100000001
81752201769,SIQ270100000001
81752201871,SIQ270100000001
81752202018,SIQ270100000001
81752202021,SIQ270100000001
81752201387,SIQ270100000001
81752201735,SIQ270100000001
81752201817,SIQ270100000001
81752201776,SIQ270100000001
81752201831,SIQ270100000001
81752201803,SIQ270100000001
81752201896,SIQ270100000001
81752201825,SIQ270100000001
81752201826,SIQ270100000001
81752201815,SIQ270100000001
81752201743,SIQ270100000001
81752201822,SIQ270100000001
81752202000,SIQ270100000001
81752202004,SIQ270100000001
81752201758,SIQ270100000001
81752201820,SIQ270100000001
81752201811,SIQ270100000001
81752201833,SIQ270100000001
81752201840,SIQ270100000001
81752202010,SIQ270100000001
81752201752,SIQ270100000001
81752201842,SIQ270100000001
81752201886,SIQ270100000001
81752201593,SIQ270100000001
81752201778,SIQ270100000001
81752201739,SIQ270100000001
81752201781,SIQ270100000001
81752201855,SIQ270100000001
81752201851,SIQ270100000001
81752201742,SIQ270100000001
81752201814,SIQ270100000001
81752201841,SIQ270100000001
81752201800,SIQ270100000001
81752201889,SIQ270100000001
81752201761,SIQ270100000001
81752201862,SIQ270100000001
81752201892,SIQ270100000001
81752201763,SIQ270100000001
81752202008,SIQ270100000001
81752201839,SIQ270100000001
81752201750,SIQ270100000001
81752201733,SIQ270100000001
81752201702,SIQ270100000001
81752202016,SIQ270100000001
81752201713,SIQ270100000001
81752201813,SIQ270100000001
81752201835,SIQ270100000001
81752201738,SIQ270100000001
81752201625,SIQ270100000001
81752201766,SIQ270100000001
81752201857,SIQ270100000001
81752201725,SIQ270100000001
81752201597,SIQ270100000001
81752201846,SIQ270100000001
81752201694,SIQ270100000001
81752201785,SIQ270100000001
81752201744,SIQ270100000001
81752202023,SIQ270100000001
81752201788,SIQ270100000001
81752201773,SIQ270100000001
81752201782,SIQ270100000001
81752202020,SIQ270100000001
81752201895,SIQ270100000001
81752201755,SIQ270100000001
81752201821,SIQ270100000001
81752201891,SIQ270100000001
81752201730,SIQ270100000001
81752201888,SIQ270100000001
81752201850,SIQ270100000001
81752202006,SIQ270100000001
81752201747,SIQ270100000001
81752201777,SIQ270100000001
61718901697,SIQ270100000001
81752201714,SIQ270100000001
81752201760,SIQ270100000001
81752201884,SIQ270100000001
81752201791,SIQ270100000001
81752201856,SIQ270100000001
81752202007,SIQ270100000001
81752201882,SIQ270100000001
81752201699,SIQ270100000001
81752201786,SIQ270100000001
81752201775,SIQ270100000001
81752201894,SIQ270100000001
81752201770,SIQ270100000001
68735580791,SIQ270100000001
81752202030,SIQ270100000001
81752201883,SIQ270100000001
81752201843,SIQ270100000001
81752202012,SIQ270100000001
81752202003,SIQ270100000001
81752201873,SIQ270100000001
81752201879,SIQ270100000001
81752201749,SIQ270100000001
81752201865,SIQ270100000001
81752201677,SIQ270100000001
81752201695,SIQ270100000001
81752202025,SIQ270100000001
81752201767,SIQ270100000001
81752201697,SIQ270100000001
81752201765,SIQ270100000001
81752201757,SIQ270100000001
81752201708,SIQ270100000001
81752201772,SIQ270100000001
81752201689,SIQ270100000001
81752201872,SIQ270100000001
81752201809,SIQ270100000001
81752201716,SIQ270100000001
81752201805,SIQ270100000001
81752201700,SIQ270100000001
81752201810,SIQ270100000001
81752201754,SIQ270100000001
81752201762,SIQ270100000001
81752201746,SIQ270100000001
81752201876,SIQ270100000001
81752201854,SIQ270100000001
81752201875,SIQ270100000001
81752202085,SIQ270100000001
81752201819,SIQ270100000001
81752202005,SIQ270100000001
81752201836,SIQ270100000001
81752201874,SIQ270100000001
81752201816,SIQ270100000001
81752202019,SIQ270100000001
81752202078,SIQ270100000001
81752201693,SIQ270100000001
81752201880,SIQ270100000001
61718901841,SIQ270100000001
81752201692,SIQ270100000001
81752201691,SIQ270100000001
81752201881,SIQ270100000001
81752202029,SIQ270100000001
81752201792,SIQ270100000001
81752202053,SIQ270100000001
68735580750,SIQ270100000001
81752201644,SIQ270100000001
68735580755,SIQ270100000001
81752201887,SIQ270100000001
81752201780,SIQ270100000001
68735580855,SIQ270100000001
81752202026,SIQ270100000001
61718901759,SIQ270100000001
81752201729,SIQ270100000001
81752202033,SIQ270100000001
68735580760,SIQ270100000001
68735580850,SIQ270100000001
68735580652,SIQ270100000001
61718901616,SIQ270100000001
81752202036,SIQ270100000001
68735580790,SIQ270100000001
81752202009,SIQ270100000001
81752201630,SIQ270100000001
68735580599,SIQ270100000001
61718901824,SIQ270100000001
81752201622,SIQ270100000001
88339400469,SIQ270100000001
61718901736,SIQ270100000001
61718901781,SIQ270100000001
68735580752,SIQ270100000001
81752201768,SIQ270100000001
81752201748,SIQ270100000001
88339400429,SIQ270100000001
60835800931,SIQ270100000001
81752201847,SIQ270100000001
61718901661,SIQ270100000001
61718901612,SIQ270100000001
61718901764,SIQ270100000001
61718901760,SIQ270100000001
61718901738,SIQ270100000001
61718901585,SIQ270100000001
60835800989,SIQ270100000001
61718901837,SIQ270100000001
61718901778,SIQ270100000001
61718901765,SIQ270100000001
81752201727,SIQ270100000001
60835800990,SIQ270100000001
81752201492,SIQ270100000001
60835800967,SIQ270100000001
60835800228,SIQ270100000001
81752201617,SIQ270100000001
61718901790,SIQ270100000001
61718901771,SIQ270100000001
61718901710,SIQ270100000001
81752201863,SIQ270100000001
60835800965,SIQ270100000001
68735580761,SIQ270100000001
88339400441,SIQ270100000001
61718901829,SIQ270100000001
81752202024,SIQ270100000001
68735580653,SIQ270100000001
61718901751,SIQ270100000001
88339400464,SIQ270100000001
81752201711,SIQ270100000001
61718901770,SIQ270100000001
61718901749,SIQ270100000001
61718901872,SIQ270100000001
61718901762,SIQ270100000001
61718901676,SIQ270100000001
60835800250,SIQ270100000001
60835800232,SIQ270100000001
81752201783,SIQ270100000001
81752201687,SIQ270100000001
61718901689,SIQ270100000001
68735580660,SIQ270100000001
61718901761,SIQ270100000001
60835800963,SIQ270100000001
61718901811,SIQ270100000001
81752201864,SIQ270100000001
60835800214,SIQ270100000001
61718901467,SIQ270100000001
68735580710,SIQ270100000001
88339400430,SIQ270100000001
60835800940,SIQ270100000001
60835800240,SIQ270100000001
68735580753,SIQ270100000001
68735580737,SIQ270100000001
61718901775,SIQ270100000001
61718901812,SIQ270100000001
61718901769,SIQ270100000001
68735580709,SIQ270100000001
61718901845,SIQ270100000001
61718901696,SIQ270100000001
81752202081,SIQ270100000001
60835800224,SIQ270100000001
61718901718,SIQ270100000001
88339400415,SIQ270100000001
68735580751,SIQ270100000001
88339400465,SIQ270100000001
81752201893,SIQ270100000001
81752201726,SIQ270100000001
88339400425,SIQ270100000001
61718901703,SIQ270100000001
60835800205,SIQ270100000001
61718901709,SIQ270100000001
68735580647,SIQ270100000001
81752201680,SIQ270100000001
60835800225,SIQ270100000001
61718901823,SIQ270100000001
61718901862,SIQ270100000001
60835800209,SIQ270100000001
60835800215,SIQ270100000001
60835800994,SIQ270100000001
60835800222,SIQ270100000001
68735580651,SIQ270100000001
60835800935,SIQ270100000001
61718901846,SIQ270100000001
61718901818,SIQ270100000001
88339400444,SIQ270100000001
61718901642,SIQ270100000001
61718901844,SIQ270100000001
68735580656,SIQ270100000001
60835800971,SIQ270100000001
60835800979,SIQ270100000001
60835800980,SIQ270100000001
68735580721,SIQ270100000001
60835800974,SIQ270100000001
60835800229,SIQ270100000001
60835800217,SIQ270100000001
88339400428,SIQ270100000001
88339400416,SIQ270100000001
68735580646,SIQ270100000001
61718901602,SIQ270100000001
60835800213,SIQ270100000001
88339400466,SIQ270100000001
84151911263,SIQ270100000001
88339400467,SIQ270100000001
60835800997,SIQ270100000001
68735580725,SIQ270100000001
68735580706,SIQ270100000001
61718901870,SIQ270100000001
61718901766,SIQ270100000001
60835800208,SIQ270100000001
61718901747,SIQ270100000001
81752201728,SIQ270100000001
88339400407,SIQ270100000001
61718901668,SIQ270100000001
81752201731,SIQ270100000001
88339400396,SIQ270100000001
81752201723,SIQ270100000001
60835800200,SIQ270100000001
68735580890,SIQ270100000001
60835800231,SIQ270100000001
60835800996,SIQ270100000001
88339400451,SIQ270100000001
68735580741,SIQ270100000001
61718901664,SIQ270100000001
61718901787,SIQ270100000001
68735580745,SIQ270100000001
60835800916,SIQ270100000001
68735580729,SIQ270100000001
61718901677,SIQ270100000001
68735580728,SIQ270100000001
61718901732,SIQ270100000001
61718901819,SIQ270100000001
61718901843,SIQ270100000001
60835800241,SIQ270100000001
61718901670,SIQ270100000001
60835800234,SIQ270100000001
60835800204,SIQ270100000001
60835800247,SIQ270100000001
88339400414,SIQ270100000001
68735580740,SIQ270100000001
61718901810,SIQ270100000001
61718901874,SIQ270100000001
60835800995,SIQ270100000001
60835800220,SIQ270100000001
68735580733,SIQ270100000001
68735580716,SIQ270100000001
68735580717,SIQ270100000001
61718901729,SIQ270100000001
68735580702,SIQ270100000001
88339400468,SIQ270100000001
68735580641,SIQ270100000001
60835800221,SIQ270100000001
61718901672,SIQ270100000001
88339400422,SIQ270100000001
68735580705,SIQ270100000001
88339400421,SIQ270100000001
88339400474,SIQ270100000001
81752201724,SIQ270100000001
68735580724,SIQ270100000001
60835800973,SIQ270100000001
60835800976,SIQ270100000001
68735580708,SIQ270100000001
61718901842,SIQ270100000001
61718901743,SIQ270100000001
61718901789,SIQ270100000001
61718901776,SIQ270100000001
61718901795,SIQ270100000001
61718901464,SIQ270100000001
88339400458,SIQ270100000001
61718901806,SIQ270100000001
68735580433,SIQ270100000001
68735580713,SIQ270100000001
81752201679,SIQ270100000001
61718901763,SIQ270100000001
61718901822,SIQ270100000001
88339400439,SIQ270100000001
61718901782,SIQ270100000001
60835800978,SIQ270100000001
61718901848,SIQ270100000001
68735580720,SIQ270100000001
60835800207,SIQ270100000001
61718901768,SIQ270100000001
61718901830,SIQ270100000001
18234601004,SIQ270100000001
60835800948,SIQ270100000001
60835800202,SIQ270100000001
81752201717,SIQ270100000001
61718901772,SIQ270100000001
88339400473,SIQ270100000001
18234601002,SIQ270100000001
60835800246,SIQ270100000001
61718901745,SIQ270100000001
68735580643,SIQ270100000001
60835800216,SIQ270100000001
68735580732,SIQ270100000001
61718901813,SIQ270100000001
61718901835,SIQ270100000001
81752201678,SIQ270100000001
61718901847,SIQ270100000001
61718901620,SIQ270100000001
88339400390,SIQ270100000001
68735580736,SIQ270100000001
61718901478,SIQ270100000001
61718901809,SIQ270100000001
61718901803,SIQ270100000001
60835800949,SIQ270100000001
68735580739,SIQ270100000001
60835800201,SIQ270100000001
60835800992,SIQ270100000001
68735580704,SIQ270100000001
68735580701,SIQ270100000001
88339400463,SIQ270100000001
68735580662,SIQ270100000001
60835800203,SIQ270100000001
61718901791,SIQ270100000001
61718901807,SIQ270100000001
61718901817,SIQ270100000001
61718901472,SIQ270100000001
61718901831,SIQ270100000001
88339400459,SIQ270100000001
61718901873,SIQ270100000001
88339400480,SIQ270100000001
68735580539,SIQ270100000001
81752201709,SIQ270100000001
60835800959,SIQ270100000001
68735580645,SIQ270100000001
60835800210,SIQ270100000001
60835800993,SIQ270100000001
60835800223,SIQ270100000001
88339400450,SIQ270100000001
88339400477,SIQ270100000001
61718901792,SIQ270100000001
81752201751,SIQ270100000001
68735580718,SIQ270100000001
68735580707,SIQ270100000001
60835800256,SIQ270100000001
88339400443,SIQ270100000001
60835800982,SIQ270100000001
61718901820,SIQ270100000001
68735580727,SIQ270100000001
88339400406,SIQ270100000001
84151911308,SIQ270100000001
60835800212,SIQ270100000001
68735580748,SIQ270100000001
61718901859,SIQ270100000001
88339400479,SIQ270100000001
61718901466,SIQ270100000001
68735580640,SIQ270100000001
60835800230,SIQ270100000001
68735580719,SIQ270100000001
60835800245,SIQ270100000001
88339400437,SIQ270100000001
68735580744,SIQ270100000001
88339400377,SIQ270100000001
60835800252,SIQ270100000001
68735580735,SIQ270100000001
60835800988,SIQ270100000001
81752201718,SIQ270100000001
68735580712,SIQ270100000001
60835800227,SIQ270100000001
88339400448,SIQ270100000001
68735580749,SIQ270100000001
88339400483,SIQ270100000001
88339400418,SIQ270100000001
81752201704,SIQ270100000001
60835800964,SIQ270100000001
61718901834,SIQ270100000001
18234601011,SIQ270100000001
88339400382,SIQ270100000001
61718901707,SIQ270100000001
1585,SIQ270100000001
60835800211,SIQ270100000001
18234601005,SIQ270100000001
60835800962,SIQ270100000001
60835800968,SIQ270100000001
68735580723,SIQ270100000001
60835800955,SIQ270100000001
68735580731,SIQ270100000001
61718901573,SIQ270100000001
68735580661,SIQ270100000001
60835800961,SIQ270100000001
1587,SIQ270100000001
60835800972,SIQ270100000001
60835800226,SIQ270100000001
60835800218,SIQ270100000001
88339400420,SIQ270100000001
61718901814,SIQ270100000001
88339400453,SIQ270100000001
81752202047,SIQ270100000001
88339400410,SIQ270100000001
88339400404,SIQ270100000001
68735580644,SIQ270100000001
60835800970,SIQ270100000001
88339400417,SIQ270100000001
60835800975,SIQ270100000001
60835800242,SIQ270100000001
60835800983,SIQ270100000001
88339400419,SIQ270100000001
84151911271,SIQ270100000001
1590,SIQ270100000001
88339400409,SIQ270100000001
68735580703,SIQ270100000001
88339400433,SIQ270100000001
88339400427,SIQ270100000001
60835800985,SIQ270100000001
68735580738,SIQ270100000001
68735580730,SIQ270100000001
60835800233,SIQ270100000001
60835800984,SIQ270100000001
88339400476,SIQ270100000001
88339400435,SIQ270100000001
88339400413,SIQ270100000001
68735580639,SIQ270100000001
88339400424,SIQ270100000001
68735580636,SIQ270100000001
88339400436,SIQ270100000001
61718901686,SIQ270100000001
68735580700,SIQ270100000001
68735580642,SIQ270100000001
60835800991,SIQ270100000001
88339400461,SIQ270100000001
81752202038,SIQ270100000001
88339400423,SIQ270100000001
84151911276,SIQ270100000001
88339400462,SIQ270100000001
88339400401,SIQ270100000001
88339400440,SIQ270100000001
60835800969,SIQ270100000001
88339400449,SIQ270100000001
60835800244,SIQ270100000001
18234601006,SIQ270100000001
61718901576,SIQ270100000001
61718901646,SIQ270100000001
60835800998,SIQ270100000001
60835800251,SIQ270100000001
68735580714,SIQ270100000001
1591,SIQ270100000001
60835800981,SIQ270100000001
61718901742,SIQ270100000001
18234601030,SIQ270100000001
88339400411,SIQ270100000001
68735580734,SIQ270100000001
88339400454,SIQ270100000001
84151911280,SIQ270100000001
88339400426,SIQ270100000001
68735580743,SIQ270100000001
60835800894,SIQ270100000001
60835800206,SIQ270100000001
61718901690,SIQ270100000001
1593,SIQ270100000001
60835800236,SIQ270100000001
68735580711,SIQ270100000001
84151911296,SIQ270100000001
88339400446,SIQ270100000001
88339400447,SIQ270100000001
88339400478,SIQ270100000001
68735580722,SIQ270100000001
88339400400,SIQ270100000001
88339400456,SIQ270100000001
60835800960,SIQ270100000001
60835800235,SIQ270100000001
78222302242,SIQ270100000001
88339400412,SIQ270100000001
78222302090,SIQ270100000001
68735580654,SIQ270100000001
68735580374,SIQ270100000001
88339400452,SIQ270100000001
87870201091,SIQ270100000001
88339400475,SIQ270100000001
88339400438,SIQ270100000001
78222302176,SIQ270100000001
88339400434,SIQ270100000001
60835800977,SIQ270100000001
68735580726,SIQ270100000001
84151911285,SIQ270100000001
60835800932,SIQ270100000001
68735580747,SIQ270100000001
88339400432,SIQ270100000001
81752201722,SIQ270100000001
61718901473,SIQ270100000001
88339400455,SIQ270100000001
60835800253,SIQ270100000001
64527931230,SIQ270100000001
87870201071,SIQ270100000001
88339400442,SIQ270100000001
84151911293,SIQ270100000001
88339400403,SIQ270100000001
60835800237,SIQ270100000001
87870201083,SIQ270100000001
68735580631,SIQ270100000001
60835800261,SIQ270100000001
87870201047,SIQ270100000001
18234601088,SIQ270100000001
84151911291,SIQ270100000001
68735580630,SIQ270100000001
84151911315,SIQ270100000001
61718901575,SIQ270100000001
61718901715,SIQ270100000001
18234601010,SIQ270100000001
68735580638,SIQ270100000001
68735580754,SIQ270100000001
87870201055,SIQ270100000001
88339400460,SIQ270100000001
84151911314,SIQ270100000001
81752201682,SIQ270100000001
68735580628,SIQ270100000001
78222302209,SIQ270100000001
78222302222,SIQ270100000001
61718901538,SIQ270100000001
84151911415,SIQ270100000001
68735580742,SIQ270100000001
88339400402,SIQ270100000001
88339400457,SIQ270100000001
61718901758,SIQ270100000001
78222302204,SIQ270100000001
1586,SIQ270100000001
84151911207,SIQ270100000001
60835800958,SIQ270100000001
60835800944,SIQ270100000001
61718901675,SIQ270100000001
61718901653,SIQ270100000001
60835800950,SIQ270100000001
60835800263,SIQ270100000001
60835800937,SIQ270100000001
68735580615,SIQ270100000001
61718901753,SIQ270100000001
84151911297,SIQ270100000001
61718901716,SIQ270100000001
84151911300,SIQ270100000001
84151911270,SIQ270100000001
81752201721,SIQ270100000001
61718901705,SIQ270100000001
88339400482,SIQ270100000001
84151911307,SIQ270100000001
60835800255,SIQ270100000001
68735580746,SIQ270100000001
61718901885,SIQ270100000001
84151911227,SIQ270100000001
87870201053,SIQ270100000001
88339400481,SIQ270100000001
87870201105,SIQ270100000001
18234601001,SIQ270100000001
87870201054,SIQ270100000001
84151911331,SIQ270100000001
78222302213,SIQ270100000001
61718901733,SIQ270100000001
68735580891,SIQ270100000001
84151911313,SIQ270100000001
78222302162,SIQ270100000001
84151911279,SIQ270100000001
88339400405,SIQ270100000001
78222302225,SIQ270100000001
78222302218,SIQ270100000001
87870201090,SIQ270100000001
68735580627,SIQ270100000001
61718901884,SIQ270100000001
87870201124,SIQ270100000001
18234601009,SIQ270100000001
68735580715,SIQ270100000001
60835800258,SIQ270100000001
87870201101,SIQ270100000001
87870201067,SIQ270100000001
87870201052,SIQ270100000001
84151911326,SIQ270100000001
81752201710,SIQ270100000001
78222302221,SIQ270100000001
84151911301,SIQ270100000001
87870201087,SIQ270100000001
87870201031,SIQ270100000001
60835800946,SIQ270100000001
88339400408,SIQ270100000001
87870201051,SIQ270100000001
68735580540,SIQ270100000001
84151911290,SIQ270100000001
84151911292,SIQ270100000001
84151911320,SIQ270100000001
84151911295,SIQ270100000001
81752202037,SIQ270100000001
18234601100,SIQ270100000001
78222302233,SIQ270100000001
60835800238,SIQ270100000001
84151911294,SIQ270100000001
78222302236,SIQ270100000001
68735580626,SIQ270100000001
60835800943,SIQ270100000001
81752201698,SIQ270100000001
87870201043,SIQ270100000001
60835800947,SIQ270100000001
84151911199,SIQ270100000001
87870201111,SIQ270100000001
88339400398,SIQ270100000001
84151911316,SIQ270100000001
88339400395,SIQ270100000001
81752201673,SIQ270100000001
84151911284,SIQ270100000001
84151911335,SIQ270100000001
78222302212,SIQ270100000001
61718901698,SIQ270100000001
78222302252,SIQ270100000001
78222302203,SIQ270100000001
64527927020,SIQ270100000001
84151911258,SIQ270100000001
78222302253,SIQ270100000001
84151911324,SIQ270100000001
87870201063,SIQ270100000001
84151911275,SIQ270100000001
81752201607,SIQ270100000001
64527932020,SIQ270100000001
84151911336,SIQ270100000001
84151911330,SIQ270100000001
87870201075,SIQ270100000001
1592,SIQ270100000001
81752201612,SIQ270100000001
84151911250,SIQ270100000001
78222302226,SIQ270100000001
84151911299,SIQ270100000001
60835800922,SIQ270100000001
84151911203,SIQ270100000001
87870201023,SIQ270100000001
87870201089,SIQ270100000001
68735580594,SIQ270100000001
84151911262,SIQ270100000001
64527932705,SIQ270100000001
61718901580,SIQ270100000001
87870201079,SIQ270100000001
60835800957,SIQ270100000001
64527932510,SIQ270100000001
68735580600,SIQ270100000001
84151911414,SIQ270100000001
84151911289,SIQ270100000001
78222302246,SIQ270100000001
64527934110,SIQ270100000001
88339400399,SIQ270100000001
78222302241,SIQ270100000001
68735580637,SIQ270100000001
84151911249,SIQ270100000001
64527930120,SIQ270100000001
78222302237,SIQ270100000001
84151911269,SIQ270100000001
78222302251,SIQ270100000001
84151911329,SIQ270100000001
64527933210,SIQ270100000001
60835800942,SIQ270100000001
78222302702,SIQ270100000001
87870201059,SIQ270100000001
61718901883,SIQ270100000001
68735580585,SIQ270100000001
61718901561,SIQ270100000001
84151911319,SIQ270100000001
87870201099,SIQ270100000001
64527932905,SIQ270100000001
87870201088,SIQ270100000001
78222302192,SIQ270100000001
64527933920,SIQ270100000001
84151911273,SIQ270100000001
64527929410,SIQ270100000001
68735580607,SIQ270100000001
84151911254,SIQ270100000001
64527931610,SIQ270100000001
78222302185,SIQ270100000001
87870201062,SIQ270100000001
84151911342,SIQ270100000001
18234601045,SIQ270100000001
84151911274,SIQ270100000001
64527931110,SIQ270100000001
64527934905,SIQ270100000001
84151911323,SIQ270100000001
84151911304,SIQ270100000001
81752201668,SIQ270100000001
78222302188,SIQ270100000001
78222302208,SIQ270100000001
87870201120,SIQ270100000001
87870201072,SIQ270100000001
87870201097,SIQ270100000001
64527933805,SIQ270100000001
64527931305,SIQ270100000001
87870201109,SIQ270100000001
1588,SIQ270100000001
87870201122,SIQ270100000001
18234611306,SIQ270100000001
87870201098,SIQ270100000001
87870201121,SIQ270100000001
84151911288,SIQ270100000001
84151911312,SIQ270100000001
87870201061,SIQ270100000001
78222302250,SIQ270100000001
61718901571,SIQ270100000001
87870201078,SIQ270100000001
87870201081,SIQ270100000001
61718901559,SIQ270100000001
64527935620,SIQ270100000001
87870201056,SIQ270100000001
18234601120,SIQ270100000001
84151911268,SIQ270100000001
60835800927,SIQ270100000001
68735580617,SIQ270100000001
87870201082,SIQ270100000001
18234601150,SIQ270100000001
64527928305,SIQ270100000001
84151911257,SIQ270100000001
88339400389,SIQ270100000001
87870201069,SIQ270100000001
84151911235,SIQ270100000001
84151911325,SIQ270100000001
87870201029,SIQ270100000001
87870201080,SIQ270100000001
87870201064,SIQ270100000001
61718901882,SIQ270100000001
18234601062,SIQ270100000001
87870201021,SIQ270100000001
84151911310,SIQ270100000001
78222302194,SIQ270100000001
81752201720,SIQ270100000001
87870201048,SIQ270100000001
78222302171,SIQ270100000001
84151911229,SIQ270100000001
84151911256,SIQ270100000001
64527931505,SIQ270100000001
84151911278,SIQ270100000001
87870201030,SIQ270100000001
87870201077,SIQ270100000001
87870201128,SIQ270100000001
68735580598,SIQ270100000001
87870201094,SIQ270100000001
87870201060,SIQ270100000001
60835800954,SIQ270100000001
78222302232,SIQ270100000001
87870201100,SIQ270100000001
68735580564,SIQ270100000001
61718901739,SIQ270100000001
87870201115,SIQ270100000001
78222302258,SIQ270100000001
87870201068,SIQ270100000001
84151911282,SIQ270100000001
64527932105,SIQ270100000001
64527933305,SIQ270100000001
61718901624,SIQ270100000001
87870201037,SIQ270100000001
68735580625,SIQ270100000001
87870201119,SIQ270100000001
87870201074,SIQ270100000001
68735580622,SIQ270100000001
64527933410,SIQ270100000001
87870201104,SIQ270100000001
84151911311,SIQ270100000001
64527934810,SIQ270100000001
87870201022,SIQ270100000001
64527931805,SIQ270100000001
87870201046,SIQ270100000001
87870201096,SIQ270100000001
87870201108,SIQ270100000001
64527927420,SIQ270100000001
84151911283,SIQ270100000001
87870201103,SIQ270100000001
64527930910,SIQ270100000001
87870201065,SIQ270100000001
84151911267,SIQ270100000001
87870201042,SIQ270100000001
68735580759,SIQ270100000001
78222302220,SIQ270100000001
87870201106,SIQ270100000001
78222302198,SIQ270100000001
68735580768,SIQ270100000001
84151911252,SIQ270100000001
87870201070,SIQ270100000001
64527932402,SIQ270100000001
84151911305,SIQ270100000001
78222302240,SIQ270100000001
84151911233,SIQ270100000001
64527926610,SIQ270100000001
87870201014,SIQ270100000001
78222302216,SIQ270100000001
87870201086,SIQ270100000001
87870201073,SIQ270100000001
87870201084,SIQ270100000001
87870201040,SIQ270100000001
18234601142,SIQ270100000001
18234601109,SIQ270100000001
87870201095,SIQ270100000001
87870201058,SIQ270100000001
84151911432,SIQ270100000001
78222302206,SIQ270100000001
64527930810,SIQ270100000001
87870201102,SIQ270100000001
60835800936,SIQ270100000001
64527931401,SIQ270100000001
87870201044,SIQ270100000001
87870201085,SIQ270100000001
87870201017,SIQ270100000001
87870201049,SIQ270100000001
64527934705,SIQ270100000001
84151911261,SIQ270100000001
78222302234,SIQ270100000001
84151911272,SIQ270100000001
64527929005,SIQ270100000001
64527928505,SIQ270100000001
84151911424,SIQ270100000001
87870201034,SIQ270100000001
78222302244,SIQ270100000001
87870201050,SIQ270100000001
78222302257,SIQ270100000001
68735580535,SIQ270100000001
87870201038,SIQ270100000001
84151911253,SIQ270100000001
87870201066,SIQ270100000001
84151911328,SIQ270100000001
64527935205,SIQ270100000001
60835800915,SIQ270100000001
78222302243,SIQ270100000001
60835800953,SIQ270100000001
84151911303,SIQ270100000001
78222302219,SIQ270100000001
78222302235,SIQ270100000001
87870201093,SIQ270100000001
87870201039,SIQ270100000001
78222302230,SIQ270100000001
87870201107,SIQ270100000001
87870201020,SIQ270100000001
87870201092,SIQ270100000001
60835800934,SIQ270100000001
64527934502,SIQ270100000001
84151911322,SIQ270100000001
64527932202,SIQ270100000001
78222302193,SIQ270100000001
87870201004,SIQ270100000001
87870201041,SIQ270100000001
64527933610,SIQ270100000001
78222302214,SIQ270100000001
68735580604,SIQ270100000001
78222302262,SIQ270100000001
84151911298,SIQ270100000001
84151911341,SIQ270100000001
64527932603,SIQ270100000001
