retailerId,siqId
70410401822,SIQ270100000001
76553201391,SIQ270100000001
76553201403,SIQ270100000001
73597521243,SIQ270100000001
70410401799,SIQ270100000001
70410401791,SIQ270100000001
70410401853,SIQ270100000001
76553201456,SIQ270100000001
76553201367,SIQ270100000001
76553201368,SIQ270100000001
76553201395,SIQ270100000001
76553201417,SIQ270100000001
70410401863,SIQ270100000001
70410401842,SIQ270100000001
70410401804,SIQ270100000001
70410401832,SIQ270100000001
76553201454,SIQ270100000001
70410401840,SIQ270100000001
70410401850,SIQ270100000001
76553201434,SIQ270100000001
70410401813,SIQ270100000001
76553201479,SIQ270100000001
76553201422,SIQ270100000001
76553201443,SIQ270100000001
76553201475,SIQ270100000001
76553201455,SIQ270100000001
76553201420,SIQ270100000001
70410401831,SIQ270100000001
76553201458,SIQ270100000001
70410401768,SIQ270100000001
70410401798,SIQ270100000001
76553201379,SIQ270100000001
76553201404,SIQ270100000001
76553201398,SIQ270100000001
76553201473,SIQ270100000001
70410401843,SIQ270100000001
76553201423,SIQ270100000001
76553201460,SIQ270100000001
70410401857,SIQ270100000001
76553201435,SIQ270100000001
70410401771,SIQ270100000001
70410401821,SIQ270100000001
70410401684,SIQ270100000001
73597561215,SIQ270100000001
76553201465,SIQ270100000001
70410401688,SIQ270100000001
70410401790,SIQ270100000001
70410401792,SIQ270100000001
73597581218,SIQ270100000001
73597511187,SIQ270100000001
73597561168,SIQ270100000001
70410401815,SIQ270100000001
76553201445,SIQ270100000001
70410401851,SIQ270100000001
76553201439,SIQ270100000001
73597531304,SIQ270100000001
70410401818,SIQ270100000001
76553201432,SIQ270100000001
70410401847,SIQ270100000001
76553201419,SIQ270100000001
70410401786,SIQ270100000001
76553201374,SIQ270100000001
70410401826,SIQ270100000001
73597581204,SIQ270100000001
76553201425,SIQ270100000001
73597581221,SIQ270100000001
70410401801,SIQ270100000001
70410401703,SIQ270100000001
73597511205,SIQ270100000001
76553201490,SIQ270100000001
70410401835,SIQ270100000001
70410401839,SIQ270100000001
73597581303,SIQ270100000001
70410401817,SIQ270100000001
70410401781,SIQ270100000001
70410401849,SIQ270100000001
70410401848,SIQ270100000001
5313701162,SIQ270100000001
70410401744,SIQ270100000001
5313701200,SIQ270100000001
73597521231,SIQ270100000001
73597541232,SIQ270100000001
70410401783,SIQ270100000001
70410401861,SIQ270100000001
76553201463,SIQ270100000001
76553201438,SIQ270100000001
73597581241,SIQ270100000001
70410401778,SIQ270100000001
76553201413,SIQ270100000001
76553201451,SIQ270100000001
76553201429,SIQ270100000001
70410401780,SIQ270100000001
76553201430,SIQ270100000001
5313701169,SIQ270100000001
70410401841,SIQ270100000001
5313701086,SIQ270100000001
73597521188,SIQ270100000001
5313701167,SIQ270100000001
76553201453,SIQ270100000001
76553201461,SIQ270100000001
76553201452,SIQ270100000001
5313701139,SIQ270100000001
76553201478,SIQ270100000001
73597521223,SIQ270100000001
73597511212,SIQ270100000001
76553201421,SIQ270100000001
5313701177,SIQ270100000001
5313701180,SIQ270100000001
70410401765,SIQ270100000001
76553201437,SIQ270100000001
70410401838,SIQ270100000001
76553201474,SIQ270100000001
5313701147,SIQ270100000001
73597531200,SIQ270100000001
70410401784,SIQ270100000001
76553201361,SIQ270100000001
76553201466,SIQ270100000001
5313701166,SIQ270100000001
5313701168,SIQ270100000001
5313701183,SIQ270100000001
5313701163,SIQ270100000001
5313701182,SIQ270100000001
73597541240,SIQ270100000001
5313701173,SIQ270100000001
5313701176,SIQ270100000001
5313701189,SIQ270100000001
76553201416,SIQ270100000001
5313701197,SIQ270100000001
5313701159,SIQ270100000001
5313701211,SIQ270100000001
76553201406,SIQ270100000001
5313701156,SIQ270100000001
73597521239,SIQ270100000001
5313701165,SIQ270100000001
5313701192,SIQ270100000001
73597561302,SIQ270100000001
76553201489,SIQ270100000001
5313701207,SIQ270100000001
5313701153,SIQ270100000001
5313701199,SIQ270100000001
5313701179,SIQ270100000001
5313701188,SIQ270100000001
76553201481,SIQ270100000001
5313701171,SIQ270100000001
5313701155,SIQ270100000001
5313701144,SIQ270100000001
5313701161,SIQ270100000001
76553201462,SIQ270100000001
5313701170,SIQ270100000001
5313701164,SIQ270100000001
5313701172,SIQ270100000001
5313701146,SIQ270100000001
5313701205,SIQ270100000001
5313701184,SIQ270100000001
5313701191,SIQ270100000001
5313701135,SIQ270100000001
5313701208,SIQ270100000001
76553201436,SIQ270100000001
76553201426,SIQ270100000001
5313701126,SIQ270100000001
5313701178,SIQ270100000001
76553201468,SIQ270100000001
5313701141,SIQ270100000001
73597521301,SIQ270100000001
70410401802,SIQ270100000001
5313701201,SIQ270100000001
5313701219,SIQ270100000001
5313701186,SIQ270100000001
5313701190,SIQ270100000001
70410401797,SIQ270100000001
5313701181,SIQ270100000001
5313701174,SIQ270100000001
5313701158,SIQ270100000001
70410401795,SIQ270100000001
5313701206,SIQ270100000001
5313701220,SIQ270100000001
5313701092,SIQ270100000001
70410401860,SIQ270100000001
5313701185,SIQ270100000001
5313701209,SIQ270100000001
5313701193,SIQ270100000001
73597541220,SIQ270100000001
5313701142,SIQ270100000001
5313701210,SIQ270100000001
76553201482,SIQ270100000001
5313701198,SIQ270100000001
5313701175,SIQ270100000001
5313701160,SIQ270100000001
5313701203,SIQ270100000001
5313701194,SIQ270100000001
70410401859,SIQ270100000001
5313701218,SIQ270100000001
5313701154,SIQ270100000001
73597581209,SIQ270100000001
5313701140,SIQ270100000001
5313701217,SIQ270100000001
73597581211,SIQ270100000001
5313701080,SIQ270100000001
5313701145,SIQ270100000001
5313701128,SIQ270100000001
70410401858,SIQ270100000001
5313701125,SIQ270100000001
5313701196,SIQ270100000001
70410401764,SIQ270100000001
5313701111,SIQ270100000001
76553201491,SIQ270100000001
5313701187,SIQ270100000001
5313701202,SIQ270100000001
5313701204,SIQ270100000001
5313701233,SIQ270100000001
76553201414,SIQ270100000001
73597531191,SIQ270100000001
5313701195,SIQ270100000001
70410401789,SIQ270100000001
73597581159,SIQ270100000001
76553201469,SIQ270100000001
70410401779,SIQ270100000001
70410401806,SIQ270100000001
73597561210,SIQ270100000001
5313701224,SIQ270100000001
5313701123,SIQ270100000001
70410401807,SIQ270100000001
70410401805,SIQ270100000001
73597561208,SIQ270100000001
76553201476,SIQ270100000001
76553201418,SIQ270100000001
5313701226,SIQ270100000001
73597521213,SIQ270100000001
5313701216,SIQ270100000001
5313701212,SIQ270100000001
5313701138,SIQ270100000001
70410401808,SIQ270100000001
5313701157,SIQ270100000001
5313701231,SIQ270100000001
5313701250,SIQ270100000001
76553201370,SIQ270100000001
5313701081,SIQ270100000001
73597511170,SIQ270100000001
70410401787,SIQ270100000001
5313701113,SIQ270100000001
76553201427,SIQ270100000001
76553201424,SIQ270100000001
5313701150,SIQ270100000001
76553201343,SIQ270100000001
5313701134,SIQ270100000001
73597521164,SIQ270100000001
5313701112,SIQ270100000001
73597521217,SIQ270100000001
76553201428,SIQ270100000001
76553201330,SIQ270100000001
70410401788,SIQ270100000001
5313701151,SIQ270100000001
5313701215,SIQ270100000001
5313701149,SIQ270100000001
5313701105,SIQ270100000001
5313701099,SIQ270100000001
5313701143,SIQ270100000001
5313701152,SIQ270100000001
5313701103,SIQ270100000001
73597541203,SIQ270100000001
5313701148,SIQ270100000001
76553201392,SIQ270100000001
73597541207,SIQ270100000001
5313701122,SIQ270100000001
5313701221,SIQ270100000001
76553201493,SIQ270100000001
5313701089,SIQ270100000001
5313701133,SIQ270100000001
5313701137,SIQ270100000001
76553201483,SIQ270100000001
73597581190,SIQ270100000001
5313701127,SIQ270100000001
76553201401,SIQ270100000001
73597541214,SIQ270100000001
5313701069,SIQ270100000001
73597561173,SIQ270100000001
76553201407,SIQ270100000001
73597531175,SIQ270100000001
5313701104,SIQ270100000001
70410401785,SIQ270100000001
5313701136,SIQ270100000001
5313701058,SIQ270100000001
73597581167,SIQ270100000001
73597541184,SIQ270100000001
5313701124,SIQ270100000001
70410401724,SIQ270100000001
73597521180,SIQ270100000001
76553201408,SIQ270100000001
5313701084,SIQ270100000001
70410401796,SIQ270100000001
70410401734,SIQ270100000001
70410401687,SIQ270100000001
76553201366,SIQ270100000001
73597521202,SIQ270100000001
9316,SIQ300100000001
9469,SIQ290502000002
14,SIQ300100000001
22201,SIQ290502000001
19,SIQ300100000002
17,SIQ300100000003
9320,SIQ300100000003
9340,SIQ300100000002
81766900373,SIQ300100000001
93,SIQ300100000002
9240,SIQ300100000002
81766900374,SIQ300100000003
9315,SIQ300100000002
36863,SIQ290902000001
8914,SIQ300100000001
81766900375,SIQ300100000002
11717,SIQ290902000001
36862,SIQ290902000001
22225,SIQ290202000001
9312,SIQ300100000001
22230,SIQ290502000002
11411,SIQ290902000001
1511,SIQ290102000001
25396,SIQ290902000001
12,SIQ300100000001
23201,SIQ290502000003
8915,SIQ300100000002
1500,SIQ290202000003
1501,SIQ290202000003
35133,SIQ290902000003
21697,SIQ290902000014
1526,SIQ290102000003
64178,SIQ290102000003
9044,SIQ310100000002
47,SIQ310100000002
9032,SIQ310100000001
45,SIQ310100000001
701,SIQ310100000001
9220,SIQ310100000004
43,SIQ310100000004
51,SIQ310100000001
53,SIQ310100000002
9403,SIQ320200000002
49,SIQ310100000004
200,SIQ310100000004
9402,SIQ320200000001
9028,SIQ280000000003
1917900016,SIQ320200000002
1917900021,SIQ320200000002
60,SIQ320200000002
9401,SIQ320200000002
62,SIQ320200000001
77,SIQ320200000002
22835,SIQ070000000001
23919,SIQ070000000001
9078,SIQ280000000002
74228,SIQ010500000003
30377,SIQ010500000001
901,SIQ280000000001
9209,SIQ280000000001
9108,SIQ280000000002
6089,SIQ180100000001
17919,SIQ070000000001
20333,SIQ221200000001
7100,SIQ330200000004
22836,SIQ070000000001
30378,SIQ010500000002
6088,SIQ180100000002
74229,SIQ010500000003
82,SIQ221200000001
