retailerId,siqId
81454201375,SIQ270100000001
65344316170,SIQ270100000001
1593691615,SIQ270100000001
64914800027,SIQ270100000001
1593693315,SIQ270100000001
78222302188,SIQ270100000001
76288500631,SIQ270100000001
60934100854,SIQ270100000001
79762000666,SIQ270100000001
64914800177,SIQ270100000001
78222302127,SIQ270100000001
1593635417,SIQ270100000001
1593695116,SIQ270100000001
65344317208,SIQ270100000001
78222302194,SIQ270100000001
65344316169,SIQ270100000001
65344317222,SIQ270100000001
60934100928,SIQ270100000001
60934100934,SIQ270100000001
79762000779,SIQ270100000001
65344313902,SIQ270100000001
64914800938,SIQ270100000001
64914800950,SIQ270100000001
1593631216,SIQ270100000001
78222302140,SIQ270100000001
78222302236,SIQ270100000001
79762000697,SIQ270100000001
76288500914,SIQ270100000001
1593687014,SIQ270100000001
78222302242,SIQ270100000001
64914800176,SIQ270100000001
64914800043,SIQ270100000001
64914800170,SIQ270100000001
79762000689,SIQ270100000001
65344317201,SIQ270100000001
1593636817,SIQ270100000001
64914800188,SIQ270100000001
79762000626,SIQ270100000001
78222302100,SIQ270100000001
76288500620,SIQ270100000001
65344317188,SIQ270100000001
1593693815,SIQ270100000001
64914800186,SIQ270100000001
78222302120,SIQ270100000001
64914800189,SIQ270100000001
65344317197,SIQ270100000001
65344313918,SIQ270100000001
1593682513,SIQ270100000001
65344316167,SIQ270100000001
78222302059,SIQ270100000001
60934100773,SIQ270100000001
76288500599,SIQ270100000001
60934100715,SIQ270100000001
64914800125,SIQ270100000001
60934100905,SIQ270100000001
65344314948,SIQ270100000001
78222302233,SIQ270100000001
78222302221,SIQ270100000001
79762000695,SIQ270100000001
78222302064,SIQ270100000001
78222302218,SIQ270100000001
64914800058,SIQ270100000001
79762000668,SIQ270100000001
76288500690,SIQ270100000001
65344313912,SIQ270100000001
81454201323,SIQ270100000001
64914800151,SIQ270100000001
1593636217,SIQ270100000001
64914800096,SIQ270100000001
1593680612,SIQ270100000001
64914800154,SIQ270100000001
64914800145,SIQ270100000001
78222302109,SIQ270100000001
1593676211,SIQ270100000001
79762000690,SIQ270100000001
65344317210,SIQ270100000001
65344315123,SIQ270100000001
79762000665,SIQ270100000001
64914800037,SIQ270100000001
64914800142,SIQ270100000001
64914800928,SIQ270100000001
78222302145,SIQ270100000001
60934100891,SIQ270100000001
60934100857,SIQ270100000001
78222302042,SIQ270100000001
1593635317,SIQ270100000001
60934100830,SIQ270100000001
78222302099,SIQ270100000001
78222302169,SIQ270100000001
78222302105,SIQ270100000001
65344317226,SIQ270100000001
76288500617,SIQ270100000001
78222302183,SIQ270100000001
76288500904,SIQ270100000001
65344316177,SIQ270100000001
1593682913,SIQ270100000001
78222302193,SIQ270100000001
76288500678,SIQ270100000001
60934100922,SIQ270100000001
79762000640,SIQ270100000001
78222302192,SIQ270100000001
64914800941,SIQ270100000001
76288500645,SIQ270100000001
79762000615,SIQ270100000001
60934100787,SIQ270100000001
79762000574,SIQ270100000001
1593690415,SIQ270100000001
65344315117,SIQ270100000001
65344315109,SIQ270100000001
79762000691,SIQ270100000001
79762000647,SIQ270100000001
1593686914,SIQ270100000001
79762000623,SIQ270100000001
64914800062,SIQ270100000001
78222302168,SIQ270100000001
64914800026,SIQ270100000001
64914800077,SIQ270100000001
78222302079,SIQ270100000001
76288500648,SIQ270100000001
60934100936,SIQ270100000001
76288500654,SIQ270100000001
65344317225,SIQ270100000001
79762000692,SIQ270100000001
78222302180,SIQ270100000001
60934100881,SIQ270100000001
65344315995,SIQ270100000001
79762000636,SIQ270100000001
65344314938,SIQ270100000001
78222302070,SIQ270100000001
1593686114,SIQ270100000001
79762000634,SIQ270100000001
79762000562,SIQ270100000001
78222302226,SIQ270100000001
79762000681,SIQ270100000001
64914800943,SIQ270100000001
65344316153,SIQ270100000001
78222302089,SIQ270100000001
65344315124,SIQ270100000001
78222302198,SIQ270100000001
76288500577,SIQ270100000001
78222302086,SIQ270100000001
79762000589,SIQ270100000001
1593691515,SIQ270100000001
78222302124,SIQ270100000001
76288500651,SIQ270100000001
65344315120,SIQ270100000001
65344315993,SIQ270100000001
64914800932,SIQ270100000001
78222302225,SIQ270100000001
78222302209,SIQ270100000001
1593631116,SIQ270100000001
65344317190,SIQ270100000001
76288500607,SIQ270100000001
65344315989,SIQ270100000001
1593682813,SIQ270100000001
78222302068,SIQ270100000001
1593690915,SIQ270100000001
64914800080,SIQ270100000001
78222302153,SIQ270100000001
64914800940,SIQ270100000001
79762000721,SIQ270100000001
64914800124,SIQ270100000001
64914800110,SIQ270100000001
64914800114,SIQ270100000001
79762000604,SIQ270100000001
78222302101,SIQ270100000001
60934100792,SIQ270100000001
78222302157,SIQ270100000001
65344314983,SIQ270100000001
64914800169,SIQ270100000001
76288500555,SIQ270100000001
65344314974,SIQ270100000001
76288500659,SIQ270100000001
78222302128,SIQ270100000001
65344314943,SIQ270100000001
65344316152,SIQ270100000001
78222302067,SIQ270100000001
79762000700,SIQ270100000001
76288500562,SIQ270100000001
78222302044,SIQ270100000001
81454201357,SIQ270100000001
76288500679,SIQ270100000001
76288500652,SIQ270100000001
78222302222,SIQ270100000001
76288500688,SIQ270100000001
65344315122,SIQ270100000001
76288500583,SIQ270100000001
60934100864,SIQ270100000001
76288500670,SIQ270100000001
81454201216,SIQ270100000001
64914800166,SIQ270100000001
1593635217,SIQ270100000001
65344316149,SIQ270100000001
65344315997,SIQ270100000001
81454201406,SIQ270100000001
79762000629,SIQ270100000001
65344313931,SIQ270100000001
78222302247,SIQ270100000001
1593679412,SIQ270100000001
76288500656,SIQ270100000001
78222302106,SIQ270100000001
65344316162,SIQ270100000001
1593681713,SIQ270100000001
76288500601,SIQ270100000001
65344312854,SIQ270100000001
81454201305,SIQ270100000001
60934100778,SIQ270100000001
78222302189,SIQ270100000001
78222302237,SIQ270100000001
79762000611,SIQ270100000001
60934100943,SIQ270100000001
1593631916,SIQ270100000001
65344314937,SIQ270100000001
1593686814,SIQ270100000001
65344315105,SIQ270100000001
60934100714,SIQ270100000001
78222302075,SIQ270100000001
60934100706,SIQ270100000001
65344314963,SIQ270100000001
79762000627,SIQ270100000001
60934100897,SIQ270100000001
60934100813,SIQ270100000001
65344314976,SIQ270100000001
60934100952,SIQ270100000001
78222302136,SIQ270100000001
1593686614,SIQ270100000001
76288500628,SIQ270100000001
78222302094,SIQ270100000001
78222302208,SIQ270100000001
65344314970,SIQ270100000001
60934100886,SIQ270100000001
79762000703,SIQ270100000001
64914800051,SIQ270100000001
1593683813,SIQ270100000001
79762000492,SIQ270100000001
78222302184,SIQ270100000001
1593689715,SIQ270100000001
79762000624,SIQ270100000001
1593633117,SIQ270100000001
65344317221,SIQ270100000001
64914800190,SIQ270100000001
79762000658,SIQ270100000001
1593691415,SIQ270100000001
76288500644,SIQ270100000001
78222302212,SIQ270100000001
65344316145,SIQ270100000001
79762000590,SIQ270100000001
65344317217,SIQ270100000001
64914800109,SIQ270100000001
81454201178,SIQ270100000001
65344314979,SIQ270100000001
78222302024,SIQ270100000001
76288500594,SIQ270100000001
65344313914,SIQ270100000001
65344314971,SIQ270100000001
78222302040,SIQ270100000001
76288500692,SIQ270100000001
78222302200,SIQ270100000001
76288500672,SIQ270100000001
60934100764,SIQ270100000001
78222302241,SIQ270100000001
1593636117,SIQ270100000001
1593635017,SIQ270100000001
76288500593,SIQ270100000001
76288500663,SIQ270100000001
79762000593,SIQ270100000001
65344317219,SIQ270100000001
78222302165,SIQ270100000001
65344316160,SIQ270100000001
1593691115,SIQ270100000001
78222302002,SIQ270100000001
64914800140,SIQ270100000001
65344316156,SIQ270100000001
65344316137,SIQ270100000001
78222302175,SIQ270100000001
65344317204,SIQ270100000001
81454201271,SIQ270100000001
1593692215,SIQ270100000001
64914800095,SIQ270100000001
78222302052,SIQ270100000001
65344316176,SIQ270100000001
65344314982,SIQ270100000001
1593631016,SIQ270100000001
60934100910,SIQ270100000001
76288500625,SIQ270100000001
65344314957,SIQ270100000001
1593683613,SIQ270100000001
60934100968,SIQ270100000001
76288500647,SIQ270100000001
76288500528,SIQ270100000001
64914800934,SIQ270100000001
1593691315,SIQ270100000001
78222302229,SIQ270100000001
76288500587,SIQ270100000001
64914800035,SIQ270100000001
76288500525,SIQ270100000001
76288500979,SIQ270100000001
65344316180,SIQ270100000001
78222302078,SIQ270100000001
64914800923,SIQ270100000001
76288500675,SIQ270100000001
64914800015,SIQ270100000001
76288500623,SIQ270100000001
64914800074,SIQ270100000001
65344316168,SIQ270100000001
76288500603,SIQ270100000001
76288500945,SIQ270100000001
1593684614,SIQ270100000001
1593688314,SIQ270100000001
65344315131,SIQ270100000001
65344311805,SIQ270100000001
78222302058,SIQ270100000001
78222302115,SIQ270100000001
1593689015,SIQ270100000001
76288500506,SIQ270100000001
60934100707,SIQ270100000001
76288500642,SIQ270100000001
79762000493,SIQ270100000001
65344314005,SIQ270100000001
76288500560,SIQ270100000001
65344316147,SIQ270100000001
65344318227,SIQ270100000001
78222302131,SIQ270100000001
76288500507,SIQ270100000001
65344313924,SIQ270100000001
76288500641,SIQ270100000001
76288500989,SIQ270100000001
64914800104,SIQ270100000001
1593636017,SIQ270100000001
1593692315,SIQ270100000001
1593691215,SIQ270100000001
79762000693,SIQ270100000001
78222302149,SIQ270100000001
76288500668,SIQ270100000001
76288500529,SIQ270100000001
76288500580,SIQ270100000001
60934100725,SIQ270100000001
78222302081,SIQ270100000001
79762000657,SIQ270100000001
65344314973,SIQ270100000001
81454201402,SIQ270100000001
76288500563,SIQ270100000001
65344317213,SIQ270100000001
65344317228,SIQ270100000001
76288500954,SIQ270100000001
79762000439,SIQ270100000001
76288500683,SIQ270100000001
1593632116,SIQ270100000001
1593690715,SIQ270100000001
79762000635,SIQ270100000001
76288500940,SIQ270100000001
60934100791,SIQ270100000001
76288500595,SIQ270100000001
1593686014,SIQ270100000001
76288500684,SIQ270100000001
79762000682,SIQ270100000001
76288500900,SIQ270100000001
78222302036,SIQ270100000001
79762000605,SIQ270100000001
65344317194,SIQ270100000001
60934100926,SIQ270100000001
76288500981,SIQ270100000001
64914800158,SIQ270100000001
81454201415,SIQ270100000001
1593694816,SIQ270100000001
60934100814,SIQ270100000001
65344316166,SIQ270100000001
